Id,Name,Description,X,Y,Z
4,P.38,L,612089.90178388415,9142134.6825026385,57.109
5,P.38,D1L,612092.2419548023,9142138.5670650434,55.023
6,P.38,,612095.16574938258,9142143.4204124715,55.009
7,P.38,D1L,612098.26447625435,9142148.564138433,55.072
8,P.38,L,612099.9596165996,9142151.3779835273,57.053
9,P.38,T1,612100.34353879653,9142152.01527447,57.426
10,P.38,,612101.55310012668,9142154.0230835713,57.582
11,P.38,,612101.888,9142154.579,57.732
12,P.38,,612103.34886524128,9142157.0039605666,57.263
13,P.38,,612104.41135960084,9142158.76764612,57.225
0,P.39,,612063.29043018783,9142141.68087895,56.892
1,P.39,,612064.99214310851,9142144.0758773088,57.585
2,P.39,,612066.15577185515,9142145.7135736,57.526
3,P.39,T1,612068.23744518287,9142148.64332993,57.486
4,P.39,L,612068.63999469951,9142149.2098799162,57.02
5,P.39,D1L,612070.52068287286,9142151.8567688428,54.935
6,P.39,,612074.23340575292,9142157.082071593,54.903
7,P.39,D1L,612077.94670784089,9142162.30818952,54.759
8,P.39,L,612079.84361383657,9142164.9779034834,56.956
9,P.39,T1,612080.27454454207,9142165.5843972825,57.47
10,P.39,,612080.702,9142166.186,57.656
11,P.39,,612082.36896044447,9142168.5320875682,57.642
12,P.39,,612084.39213377051,9142171.3795107361,57.211
13,P.39,,612085.07907438453,9142172.34631402,56.626
0,P.40,,612043.69650317112,9142159.169788247,56.882
1,P.40,,612045.52800051589,9142161.467060864,57.575
2,P.40,,612046.78037565749,9142163.0379324388,57.516
3,P.40,T1,612049.020811824,9142165.8481427114,57.476
4,P.40,L,612049.45406255743,9142166.391575139,57.01
5,P.40,D1L,612051.47818504844,9142168.9304601587,54.925
6,P.40,,612055.42855900154,9142173.885469202,54.893
7,P.40,D1L,612059.47057016019,9142178.95542007,54.749
8,P.40,L,612061.512147357,9142181.51619877,56.946
9,P.40,T1,612061.97594382556,9142182.0979451369,57.46
10,P.40,,612062.436,9142182.675,57.646
11,P.40,,612064.23009440384,9142184.9253575876,57.632
12,P.40,,612066.407568953,9142187.656594228,57.201
13,P.40,,612067.14690042031,9142188.58394798,56.616
0,P.41,,612022.88184835436,9142169.60262654,56.646
1,P.41,,612024.11092369875,9142171.3824981079,57.628
2,P.41,,612025.421823754,9142173.280863205,57.621
3,P.41,T1,612027.52426424145,9142176.3254886325,57.614
4,P.41,L,612027.89815771184,9142176.8669382371,57.086
5,P.41,D1L,612029.75228293089,9142179.5519687161,54.967
6,P.41,,612033.52417481074,9142185.0141913071,54.948
7,P.41,D1L,612036.94376585213,9142189.966233423,54.964
8,P.41,L,612038.85641846841,9142192.73601969,57.023
9,P.41,T1,612039.45532989374,9142193.6033265013,57.487
10,P.41,,612039.921276164,9142194.2780813258,57.573
11,P.41,,612041.15830668854,9142196.069473099,57.586
12,P.41,,612041.872,9142197.103,57.536
13,P.41,,612042.76184373058,9142198.3916171417,57.41
0,P.42,,612003.064438812,9142183.0692383666,56.898
1,P.42,,612004.27490080625,9142184.8618205152,57.881
2,P.42,,612005.56594834256,9142186.77374239,57.873
3,P.42,T1,612007.63654907246,9142189.8401103765,57.866
4,P.42,L,612008.0047802293,9142190.38542663,57.338
5,P.42,D1L,612009.83082622441,9142193.0896316916,55.219
6,P.42,,612013.54559585836,9142198.5908616055,55.2
7,P.42,D1L,612016.91339996457,9142203.5782676954,55.216
8,P.42,L,612018.79708700709,9142206.3678338137,57.275
9,P.42,T1,612019.38692840422,9142207.2413343154,57.739
10,P.42,,612019.84581829573,9142207.92090776,57.825
11,P.42,,612021.06411499542,9142209.7250923831,57.838
12,P.42,,612021.767,9142210.766,57.788
13,P.42,,612022.64336776838,9142212.0638195314,57.662
0,P.43,,611981.70366919716,9142194.3980912045,56.675
1,P.43,,611983.18137018615,9142196.585784005,57.584
2,P.43,,611985.01114463049,9142199.2947111875,57.553
3,P.43,T1,611988.00684754457,9142203.7297611367,57.388
4,P.43,L,611988.28279700957,9142204.1382961944,57.061
5,P.43,D1L,611990.31463586946,9142207.1463737935,54.964
6,P.43,,611994.18576467247,9142212.8774659932,54.908
7,P.43,D1L,611997.20329726033,9142217.34483413,54.895
8,P.43,L,611999.15005636634,9142220.2269536611,57.009
9,P.43,T1,611999.44391735841,9142220.6620062068,57.342
10,P.43,,612000.16205764969,9142221.72519176,57.542
11,P.43,,612001.38843752351,9142223.5408110488,57.528
12,P.43,,612001.806,9142224.159,57.574
13,P.43,,612002.10545834433,9142224.60233926,57.421
14,P.43,,612002.74131755775,9142225.5437101014,57.407
0,P.44,,611960.73854427412,9142208.65931991,56.972
1,P.44,,611962.2576399782,9142210.81847443,57.882
2,P.44,,611964.138671742,9142213.4920638725,57.85
3,P.44,T1,611967.21829303307,9142217.8692589439,57.685
4,P.44,L,611967.5019726475,9142218.2724646945,57.358
5,P.44,D1L,611969.59072924056,9142221.2413021587,55.262
6,P.44,,611973.57029965322,9142226.8976327125,55.205
7,P.44,D1L,611976.67236213083,9142231.3067243863,55.193
8,P.44,L,611978.67365563789,9142234.1512468942,57.306
9,P.44,T1,611978.97574853362,9142234.5806242134,57.64
10,P.44,,611979.71400602919,9142235.6299405955,57.84
11,P.44,,611980.97474038054,9142237.4218752757,57.826
12,P.44,,611981.404,9142238.032,57.871
13,P.44,,611981.711847046,9142238.4695559349,57.719
14,P.44,,611982.36551853083,9142239.3986466676,57.704
0,P.45,R,611943.840423309,9142222.5954346117,57.499
1,P.45,,611944.024885766,9142222.9092332777,57.608
2,P.45,J,611945.57305281516,9142225.5429006424,57.589
3,P.45,,611947.1126048594,9142228.1619125754,57.553
4,P.45,T1,611947.674607235,9142229.1179640014,57.643
5,P.45,L,611948.092688353,9142229.8291835021,57.423
6,P.45,D1L,611950.434956144,9142233.8137368765,54.473
7,P.45,D1L,611956.82019503729,9142244.6759983487,54.927
8,P.45,L,611958.97546654625,9142248.3424426373,57.446
9,P.45,T1,611959.33172233531,9142248.9484878611,57.662
10,P.45,,611959.55419216666,9142249.3269428425,57.714
11,P.45,,611960.77042814635,9142251.3959450275,57.729
12,P.45,,611961.45,9142252.552,57.806
13,P.45,,611961.97703559115,9142253.4485676121,57.634
14,P.45,,611963.29817192408,9142255.6960212365,56.912
0,P.46,,611925.68291539594,9142238.4006000273,56.988
1,P.46,,611926.48027591291,9142239.8015854675,57.555
2,P.46,J,611927.09066231363,9142240.87405199,57.651
3,P.46,J,611928.18777498533,9142242.8017106187,57.659
4,P.46,T1,611928.6957707986,9142243.6942739226,57.556
5,P.46,L,611929.0524066129,9142244.3208933417,57.371
6,P.46,D1L,611930.73171117576,9142247.2714799251,55.105
7,P.46,D1L,611937.12098276278,9142258.4976145048,54.807
8,P.46,L,611938.93680810882,9142261.6880720444,57.15
9,P.46,T1,611939.24200130918,9142262.2243053056,57.441
10,P.46,,611939.519,9142262.711,57.611
11,P.46,,611939.8697001281,9142263.3271902464,57.506
12,P.46,R,611941.40061253519,9142266.0170475282,57.56
0,P.47,,611903.79755824711,9142253.2885160483,56.916
1,P.47,,611904.70385826519,9142254.6216192991,57.483
2,P.47,J,611905.39763880009,9142255.6421214156,57.579
3,P.47,J,611906.64464465622,9142257.4763788655,57.587
4,P.47,T1,611907.22204547422,9142258.3256946467,57.484
5,P.47,L,611907.62740671053,9142258.921952365,57.298
6,P.47,D1L,611909.536146513,9142261.729573667,55.033
7,P.47,D1L,611916.79835329554,9142272.4117664024,54.735
8,P.47,L,611918.86226605379,9142275.44763615,57.077
9,P.47,T1,611919.20915632125,9142275.9578872081,57.369
10,P.47,,611919.524,9142276.421,57.539
11,P.47,,611919.92261458607,9142277.0073338747,57.433
12,P.47,,611921.66268813191,9142279.5668590367,57.488
13,P.47,R,611926.87110213167,9142287.228067793,57.369
0,P.48,,611882.75793713063,9142267.5010170043,57.042
1,P.48,,611883.71550517529,9142268.79778508,57.608
2,P.48,J,611884.44853182987,9142269.7904723026,57.704
3,P.48,J,611885.76607892849,9142271.5747350771,57.712
4,P.48,T1,611886.37614244083,9142272.4009018335,57.609
5,P.48,L,611886.80443435162,9142272.9809079021,57.424
6,P.48,D1L,611888.8211486889,9142275.7120044362,55.158
7,P.48,D1L,611896.49416756781,9142286.1030424163,54.86
8,P.48,L,611898.6748327614,9142289.05616624,57.203
9,P.48,T1,611899.04134608863,9142289.55250985,57.494
10,P.48,,611899.374,9142290.003,57.664
11,P.48,,611899.7951636127,9142290.5733527075,57.559
12,P.48,,611901.63367049745,9142293.0631152336,57.613
13,P.48,R,611907.13671663,9142300.51550943,57.495
0,P.49,,611862.70693849912,9142280.8998698741,57.251
1,P.49,J,611863.88162859727,9142282.4725974947,57.565
2,P.49,J,611866.040712588,9142285.3632756714,57.683
3,P.49,T1,611866.67503327271,9142286.212532565,57.593
4,P.49,L,611867.06759399828,9142286.7381104138,57.494
5,P.49,D1L,611869.27455124829,9142289.69288345,54.991
6,P.49,D1L,611876.38911598409,9142299.2181808017,55.021
7,P.49,L,611878.98085455515,9142302.6881162729,57.231
8,P.49,T1,611879.48711427138,9142303.3659194168,57.535
9,P.49,,611880.739,9142305.042,57.565
10,P.49,,611881.31228227913,9142305.8095359448,57.378
11,P.49,,611883.90402085008,9142309.2794714179,56.023
0,P.50,,611844.46408081229,9142293.4983456,57.242
1,P.50,J,611845.50697426347,9142295.16139769,57.555
2,P.50,J,611847.42381561454,9142298.2180925123,57.674
3,P.50,T1,611847.98696745269,9142299.1161236968,57.583
4,P.50,L,611848.33548406186,9142299.67188639,57.485
5,P.50,D1L,611850.29482743843,9142302.7963571511,54.982
6,P.50,D1L,611856.61115970614,9142312.8687087968,55.012
7,P.50,L,611858.91211311275,9142316.5379286632,57.222
8,P.50,T1,611859.36157203268,9142317.2546592113,57.525
9,P.50,,611860.473,9142319.027,57.556
10,P.50,,611860.98196175566,9142319.8386168629,57.368
11,P.50,,611863.28291516227,9142323.50783673,56.013
0,P.51,,611821.94858022383,9142304.1142713521,57.004
1,P.51,,611823.716247741,9142306.9505216144,57.142
2,P.51,J,611825.53786561324,9142309.8733360674,57.539
3,P.51,J,611826.99293842586,9142312.2080232222,57.59
4,P.51,T1,611827.74030952156,9142313.40719187,57.437
5,P.51,L,611827.93601179007,9142313.72119923,57.195
6,P.51,D1L,611829.94381128,9142316.94274501,54.668
7,P.51,D1L,611836.45487864572,9142327.3898547422,55.104
8,P.51,L,611838.340496449,9142330.4153580889,57.207
9,P.51,T1,611838.6329920016,9142330.88467179,57.51
10,P.51,,611838.88,9142331.281,57.604
11,P.51,,611839.53163566161,9142332.32655964,57.531
12,P.51,,611840.7285930498,9142334.2470965479,57.007
13,P.51,,611842.01229414623,9142336.3068150952,56.085
0,P.52,,611799.89894714253,9142317.6984452419,57.449
1,P.52,,611802.11479834025,9142320.90780709,57.452
2,P.52,J,611804.25451516348,9142324.0068985559,57.692
3,P.52,J,611805.80561100179,9142326.2534518484,57.729
4,P.52,T1,611806.53286472824,9142327.3067808654,57.545
5,P.52,L,611806.96012629254,9142327.9256116636,57.232
6,P.52,D1L,611809.26177070325,9142331.2592334189,55.189
7,P.52,,611815.35024799418,9142340.0775722787,53.956
8,P.52,D1L,611816.328063356,9142341.4938060585,55.103
9,P.52,L,611818.08483563887,9142344.0382539649,57.094
10,P.52,T1,611818.45300783787,9142344.57150178,57.433
11,P.52,,611818.753,9142345.006,57.545
12,P.52,,611819.69615717651,9142346.3720360678,57.528
13,P.52,,611820.95748785825,9142348.1989035811,56.885
14,P.52,,611822.5193788691,9142350.4610922262,55.968
0,P.53,,611775.9238535749,9142334.85078752,57.381
1,P.53,,611778.581380427,9142337.7051790543,57.383
2,P.53,J,611781.147597382,9142340.4614966232,57.624
3,P.53,J,611783.00786617841,9142342.4595706966,57.661
4,P.53,T1,611783.88008011959,9142343.396396637,57.476
5,P.53,L,611784.39250581,9142343.9467818756,57.164
6,P.53,D1L,611787.15292665048,9142346.9116895944,55.121
7,P.53,,611794.45499273925,9142354.7546792571,53.888
8,P.53,D1L,611795.62771163986,9142356.0142710079,55.034
9,P.53,L,611797.73465344147,9142358.2772911675,57.025
10,P.53,T1,611798.536,9142359.138,57.477
11,P.53,,611798.89578825072,9142359.5244407,57.365
12,P.53,,611799.667152455,9142360.35294614,57.46
0,P.54,,611753.70390401152,9142362.7762066163,57.342
1,P.54,,611757.1593124721,9142364.5845628772,57.345
2,P.54,J,611760.49599664193,9142366.3307858724,57.586
3,P.54,J,611762.91478256439,9142367.596635256,57.622
4,P.54,T1,611764.04886534112,9142368.1901470553,57.438
5,P.54,L,611764.7151389725,9142368.5388352368,57.126
6,P.54,D1L,611768.30433376064,9142370.4172073454,55.082
7,P.54,,611777.79873300763,9142375.3860139363,53.849
8,P.54,D1L,611779.32354274113,9142376.1840090957,54.996
9,P.54,L,611782.06306144875,9142377.6177110355,56.987
10,P.54,T1,611782.63719085453,9142377.9181763828,57.327
11,P.54,,611783.105,9142378.163,57.438
12,P.54,,611784.57576360111,9142378.9327106141,57.421
13,P.54,,611786.54268841713,9142379.9620826412,56.778
14,P.54,,611788.9783083807,9142381.2367419656,55.862
0,P.55,R,611736.30902398587,9142401.3561714888,57.158
1,P.55,,611736.2720240081,9142401.3561309911,57.228
2,P.55,,611741.58502082562,9142401.3619462624,57.114
3,P.55,,611744.84201887459,9142401.3655111659,57.241
4,P.55,J,611747.37501735729,9142401.3682836257,57.639
5,P.55,J,611750.0910157304,9142401.3712563869,57.665
6,P.55,T1,611751.10301512422,9142401.3723640572,57.564
7,P.55,L,611751.66201478941,9142401.3729759026,57.247
8,P.55,D1L,611755.16701268987,9142401.3768122513,54.494
9,P.55,,611765.85600628715,9142401.388511749,54.353
10,P.55,D1L,611772.26200244983,9142401.395523347,55.034
11,P.55,L,611775.73900036712,9142401.39932905,57.264
12,P.55,T1,611776.352,9142401.4,57.492
13,P.55,,611776.87499968673,9142401.4005724434,57.529
14,P.55,,611779.42999815627,9142401.4033689834,57.086
15,P.55,,611783.89799547987,9142401.40825937,55.441
0,P.56,R,611751.50318263716,9142459.7683291566,57.255
1,P.56,,611751.46766676067,9142459.7787032854,57.326
2,P.56,,611756.56755464745,9142458.2890346833,57.211
3,P.56,,611759.69391166745,9142457.3758311,57.338
4,P.56,J,611762.12530937442,9142456.6656239536,57.736
5,P.56,J,611764.73236668669,9142455.9041069355,57.762
6,P.56,T1,611765.70377390319,9142455.6203605346,57.661
7,P.56,L,611766.24035160476,9142455.4636270981,57.344
8,P.56,D1L,611769.60476098617,9142454.4808888249,54.591
9,P.56,,611777.80988834461,9142452.08418504,54.45
10,P.56,D1L,611786.01405581459,9142449.6877616365,55.131
11,P.56,L,611789.35158831638,9142448.7128740549,57.361
12,P.56,T1,611789.94,9142448.541,57.59
13,P.56,,611790.44202171359,9142448.3943603076,57.626
14,P.56,,611792.89453696879,9142447.6779847611,57.183
15,P.56,,611797.18331902742,9142446.4252387974,55.538
0,P.57,R,611758.46225335414,9142483.2824467961,57.505
1,P.57,,611758.42678651528,9142483.2929873541,57.575
2,P.57,,611763.51963285368,9142481.7794203181,57.461
3,P.57,,611766.64167323092,9142480.851566406,57.588
4,P.57,J,611769.06971384364,9142480.1299655586,57.985
5,P.57,J,611771.673171524,9142479.3562316839,58.012
6,P.57,T1,611772.64323749312,9142479.0679332018,57.91
7,P.57,L,611773.17907432793,9142478.9086853229,57.594
8,P.57,D1L,611776.53883838141,9142477.91018119,54.84
9,P.57,,611786.78492054052,9142474.8650996815,54.7
10,P.57,D1L,611792.92547646828,9142473.0401588883,55.381
11,P.57,L,611796.25840075186,9142472.0496313926,57.61
12,P.57,T1,611796.846,9142471.875,57.839
13,P.57,,611797.34732855926,9142471.7260078,57.876
14,P.57,,611799.7964575626,9142470.9981395938,57.433
15,P.57,,611804.0793179879,9142469.7252960932,55.788
0,P.58,,611770.56957990734,9142505.7945463378,56.941
1,P.58,,611773.14074983937,9142504.97048009,57.392
2,P.58,J,611776.238533465,9142503.9776328672,58.021
3,P.58,J,611778.85541308473,9142503.1389165521,58.012
4,P.58,T1,611780.00767812831,9142502.769612791,57.707
5,P.58,L,611780.40097189939,9142502.6435611751,57.517
6,P.58,D1L,611784.5100823649,9142501.3265812285,54.564
7,P.58,,611795.22995641129,9142497.8908353951,54.358
8,P.58,D1L,611799.60951586231,9142496.4871758856,55.127
9,P.58,L,611803.25486345484,9142495.3188330736,57.423
10,P.58,T1,611803.791,9142495.147,57.601
11,P.58,,611804.53854385053,9142494.9074103683,57.565
12,P.58,,611805.6850951832,9142494.539937865,57.369
13,P.58,,611809.461858128,9142493.3294761088,55.692
0,P.60,,611776.04956117424,9142528.6980644334,56.929
1,P.60,,611779.76880953321,9142527.6140590627,57.15
2,P.60,,611782.71809475741,9142526.7544657476,57.548
3,P.60,J,611784.60940071172,9142526.20322915,57.711
4,P.60,J,611787.17562447616,9142525.4552822318,57.666
5,P.60,T1,611788.10975680791,9142525.18302172,57.533
6,P.60,L,611788.31808847911,9142525.12230175,57.445
7,P.60,D1L,611792.512563461,9142523.89978769,54.711
8,P.60,,611803.47541761969,9142520.70457413,54.007
9,P.60,D1L,611807.92334680061,9142519.40818877,54.984
10,P.60,L,611811.18656961212,9142518.4570957758,57.417
11,P.60,T1,611811.729,9142518.299,57.556
12,P.60,,611813.306368367,9142517.8392630816,57.417
13,P.60,,611816.67711720243,9142516.8568307478,56.824
14,P.60,,611820.25715776265,9142515.81339863,56.893
15,P.60,R,611820.72278384783,9142515.6776880957,57.088
0,P.61,,611781.67006612034,9142552.1022884157,56.778
1,P.61,,611785.41229902988,9142551.1005055811,56.999
2,P.61,,611788.37981051614,9142550.3061129954,57.397
3,P.61,J,611790.2828045357,9142549.7966880631,57.56
4,P.61,J,611792.86488728411,9142549.1054734215,57.515
5,P.61,T1,611793.80479245214,9142548.8538640514,57.382
6,P.61,L,611794.01441159029,9142548.7977497317,57.294
7,P.61,D1L,611798.23480797175,9142547.6679641847,54.56
8,P.61,,611805.98781812459,9142545.5925101209,53.856
9,P.61,D1L,611813.74082827731,9142543.5170560572,54.833
10,P.61,L,611817.02421745122,9142542.6381041054,57.266
11,P.61,T1,611817.57,9142542.492,57.405
12,P.61,,611819.157116332,9142542.0671344362,57.266
13,P.61,,611822.54869602877,9142541.159220254,56.673
14,P.61,,611826.15086085058,9142540.1949331611,56.742
15,P.61,R,611826.61936445441,9142540.0695163645,56.937
0,P.62,,611788.63432488579,9142575.8053001314,57.05
1,P.62,,611792.34921976773,9142574.7064680178,57.271
2,P.62,,611795.29505277681,9142573.835117409,57.668
3,P.62,J,611797.18414490833,9142573.27634114,57.831
4,P.62,J,611799.747364841,9142572.518164,57.786
5,P.62,T1,611800.68040374666,9142572.2421795782,57.654
6,P.62,L,611800.88849156012,9142572.1806290951,57.566
7,P.62,D1L,611805.0780568,9142570.9413938075,54.832
8,P.62,,611816.02807865257,9142567.7024769466,54.128
9,P.62,D1L,611820.47080141667,9142566.3883599658,55.104
10,P.62,L,611823.730204541,9142565.4242581688,57.538
11,P.62,T1,611824.272,9142565.264,57.677
12,P.62,,611825.84752201627,9142564.79797492,57.537
13,P.62,,611829.2143253024,9142563.8021051325,56.945
14,P.62,,611832.790175332,9142562.74440122,57.014
15,P.62,R,611833.25525638973,9142562.6068344731,57.208
0,P.63,R,611800.48554981337,9142599.70544325,57.847
1,P.63,,611799.068095597,9142600.2142256629,57.886
2,P.63,J,611801.58770046907,9142599.309836207,57.617
3,P.63,J,611803.83812080882,9142598.5020681135,57.757
4,P.63,T1,611805.13604203355,9142598.0361909885,57.683
5,P.63,L,611805.7111180803,9142597.829772627,57.362
6,P.63,D1L,611809.44581816718,9142596.4892356955,54.577
7,P.63,D1L,611824.45709127374,9142591.1010745335,54.682
8,P.63,L,611828.02896295465,9142589.81898339,57.426
9,P.63,T1,611828.68310019269,9142589.5841867272,57.572
10,P.63,,611829.05581723771,9142589.4504033029,57.59
11,P.63,,611830.98152197,9142588.7591889482,57.577
12,P.63,,611831.23,9142588.67,57.671
13,P.63,,611838.90081797086,9142585.9166290369,57.923
14,P.63,R,611836.43956778757,9142586.8000726048,57.537
0,P.64,J,611810.17034645821,9142619.1792892125,57.522
1,P.64,J,611812.46513050015,9142618.5078376513,57.663
2,P.64,T1,611813.78863831866,9142618.12058056,57.588
3,P.64,L,611814.37505113741,9142617.9489967432,57.267
4,P.64,D1L,611818.18337530247,9142616.8346848246,54.482
5,P.64,D1L,611833.49057341437,9142612.3558136541,54.587
6,P.64,L,611837.13285925274,9142611.2900843862,57.331
7,P.64,T1,611837.65688772907,9142611.1367541663,57.477
8,P.64,,611838.17995644629,9142610.9837047718,57.495
9,P.64,,611840.14362359385,9142610.4091376886,57.482
10,P.64,,611840.397,9142610.335,57.576
11,P.64,,611848.21903678053,9142608.0462797023,57.828
